stackoverflow,pari,2017-07-07T02:46:02.503462,48
stackoverflow,gap-system,2017-07-07T02:46:02.503462,16
stackoverflow,jupyter,2017-07-07T02:46:02.503462,1740
stackoverflow,singular,2017-07-07T02:46:02.503462,75
stackoverflow,jupyter-notebook,2017-07-07T02:46:02.503462,2424
stackoverflow,jupyterhub,2017-07-07T02:46:02.503462,71
stackoverflow,pythran,2017-07-07T02:46:02.503462,4
stackoverflow,ipython,2017-07-07T02:46:02.503462,5166
stackoverflow,sage,2017-07-07T02:46:02.503462,521
stackoverflow,ipython-notebook,2017-07-07T02:46:02.503462,2083
stackoverflow,mpir,2017-07-07T02:46:02.503462,21
stackoverflow,pari-gp,2017-07-07T02:46:02.503462,32
math,gap,2017-07-07T02:46:02.859848,318
math,sagemath,2017-07-07T02:46:02.859848,140
mathoverflow,sage,2017-07-07T02:46:03.216741,16
mathoverflow,gap,2017-07-07T02:46:03.216741,2
scicomp,sage,2017-07-07T02:46:04.322766,4
datascience,jupyter,2017-07-07T02:46:04.693652,15
datascience,ipython,2017-07-07T02:46:04.693652,13
stackoverflow,sage,2017-07-14T02:46:02.273543,522
stackoverflow,ipython-notebook,2017-07-14T02:46:02.273543,2089
stackoverflow,pari-gp,2017-07-14T02:46:02.273543,32
stackoverflow,singular,2017-07-14T02:46:02.273543,75
stackoverflow,jupyter-notebook,2017-07-14T02:46:02.273543,2468
stackoverflow,pari,2017-07-14T02:46:02.273543,48
stackoverflow,mpir,2017-07-14T02:46:02.273543,21
stackoverflow,jupyter,2017-07-14T02:46:02.273543,1763
stackoverflow,jupyterhub,2017-07-14T02:46:02.273543,75
stackoverflow,pythran,2017-07-14T02:46:02.273543,4
stackoverflow,gap-system,2017-07-14T02:46:02.273543,17
stackoverflow,ipython,2017-07-14T02:46:02.273543,5180
math,gap,2017-07-14T02:46:02.849033,320
math,sagemath,2017-07-14T02:46:02.849033,140
mathoverflow,gap,2017-07-14T02:46:03.424226,2
mathoverflow,sage,2017-07-14T02:46:03.424226,16
